GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,total_pop,urban_pop,rural_pop,rural_propotion
G2400250,2010,3,5,Maryland,24,Harford County,25,244826,201352,43474,0.17757101
G2400270,2010,3,5,Maryland,24,Howard County,27,287085,260525,26560,0.092516154
G2400290,2010,3,5,Maryland,24,Kent County,29,20197,5537,14660,0.725850374
G2400310,2010,3,5,Maryland,24,Montgomery County,31,971777,948612,23165,0.023837773
G2400330,2010,3,5,Maryland,24,Prince George's County,33,863420,846439,16981,0.019667138
G2400350,2010,3,5,Maryland,24,Queen Anne's County,35,47798,21754,26044,0.544876355
G2400370,2010,3,5,Maryland,24,St. Mary's County,37,105151,52136,53015,0.504179703
G2400390,2010,3,5,Maryland,24,Somerset County,39,26470,14349,12121,0.45791462
G2400410,2010,3,5,Maryland,24,Talbot County,41,37782,17132,20650,0.546556561
G2400430,2010,3,5,Maryland,24,Washington County,43,147430,103953,43477,0.294899274
G2400450,2010,3,5,Maryland,24,Wicomico County,45,98733,73254,25479,0.258059615
G2400470,2010,3,5,Maryland,24,Worcester County,47,51454,33174,18280,0.355268784
G2405100,2010,3,5,Maryland,24,Baltimore City,510,620961,620961,0,0
G2500010,2010,1,1,Massachusetts,25,Barnstable County,1,215888,199733,16155,0.074830468
G2500030,2010,1,1,Massachusetts,25,Berkshire County,3,131219,89762,41457,0.315937479
G2500050,2010,1,1,Massachusetts,25,Bristol County,5,548285,494365,53920,0.098343015
G2500070,2010,1,1,Massachusetts,25,Dukes County,7,16535,10082,6453,0.390263078
G2500090,2010,1,1,Massachusetts,25,Essex County,9,743159,711619,31540,0.042440447
G2500110,2010,1,1,Massachusetts,25,Franklin County,11,71372,32523,38849,0.544317099
G2500130,2010,1,1,Massachusetts,25,Hampden County,13,463490,423765,39725,0.08570843
G2500150,2010,1,1,Massachusetts,25,Hampshire County,15,158080,114697,43383,0.274436994
G2500170,2010,1,1,Massachusetts,25,Middlesex County,17,1503085,1457576,45509,0.030277064
G2500190,2010,1,1,Massachusetts,25,Nantucket County,19,10172,8250,1922,0.188950059
G2500210,2010,1,1,Massachusetts,25,Norfolk County,21,670850,662529,8321,0.012403667
G2500230,2010,1,1,Massachusetts,25,Plymouth County,23,494919,443904,51015,0.103077473
G2500250,2010,1,1,Massachusetts,25,Suffolk County,25,722023,721488,535,0.000740974
G2500270,2010,1,1,Massachusetts,25,Worcester County,27,798552,651696,146856,0.183902864
G2600010,2010,2,3,Michigan,26,Alcona County,1,10942,118,10824,0.989215865
G2600030,2010,2,3,Michigan,26,Alger County,3,9601,2972,6629,0.690448912
G2600050,2010,2,3,Michigan,26,Allegan County,5,111408,39586,71822,0.644675427
G2600070,2010,2,3,Michigan,26,Alpena County,7,29598,14258,15340,0.518278262
G2600090,2010,2,3,Michigan,26,Antrim County,9,23580,0,23580,1
G2600110,2010,2,3,Michigan,26,Arenac County,11,15899,0,15899,1
G2600130,2010,2,3,Michigan,26,Baraga County,13,8860,0,8860,1
G2600150,2010,2,3,Michigan,26,Barry County,15,59173,13534,45639,0.771280821
G2600170,2010,2,3,Michigan,26,Bay County,17,107771,75104,32667,0.303114938
G2600190,2010,2,3,Michigan,26,Benzie County,19,17525,0,17525,1
G2600210,2010,2,3,Michigan,26,Berrien County,21,156813,105289,51524,0.328569698
G2600230,2010,2,3,Michigan,26,Branch County,23,45248,16876,28372,0.627033239
G2600250,2010,2,3,Michigan,26,Calhoun County,25,136146,93972,42174,0.309770394
G2600270,2010,2,3,Michigan,26,Cass County,27,52293,15070,37223,0.711816113
G2600290,2010,2,3,Michigan,26,Charlevoix County,29,25949,7680,18269,0.704034838
G2600310,2010,2,3,Michigan,26,Cheboygan County,31,26152,4517,21635,0.827278984
G2600330,2010,2,3,Michigan,26,Chippewa County,33,38520,19669,18851,0.489382139
G2600350,2010,2,3,Michigan,26,Clare County,35,30926,9079,21847,0.706428248
G2600370,2010,2,3,Michigan,26,Clinton County,37,75382,35485,39897,0.529264281
G2600390,2010,2,3,Michigan,26,Crawford County,39,14074,3858,10216,0.725877505
G2600410,2010,2,3,Michigan,26,Delta County,41,37069,20850,16219,0.437535407
G2600430,2010,2,3,Michigan,26,Dickinson County,43,26168,17594,8574,0.327652094
G2600450,2010,2,3,Michigan,26,Eaton County,45,107759,66841,40918,0.379717703
G2600470,2010,2,3,Michigan,26,Emmet County,47,32694,8210,24484,0.748883587
G2600490,2010,2,3,Michigan,26,Genesee County,49,425790,354448,71342,0.16755208
G2600510,2010,2,3,Michigan,26,Gladwin County,51,25692,2934,22758,0.885801028
G2600530,2010,2,3,Michigan,26,Gogebic County,53,16427,5229,11198,0.681682596
G2600550,2010,2,3,Michigan,26,Grand Traverse County,55,86986,45212,41774,0.480238199
G2600570,2010,2,3,Michigan,26,Gratiot County,57,42476,16924,25552,0.601563236
G2600590,2010,2,3,Michigan,26,Hillsdale County,59,46688,14414,32274,0.691269705
G2600610,2010,2,3,Michigan,26,Houghton County,61,36628,22777,13851,0.378153325
G2600630,2010,2,3,Michigan,26,Huron County,63,33118,3490,29628,0.89461924
G2600650,2010,2,3,Michigan,26,Ingham County,65,280895,243799,37096,0.132063582
G2600670,2010,2,3,Michigan,26,Ionia County,67,63905,25218,38687,0.60538299
G2600690,2010,2,3,Michigan,26,Iosco County,69,25887,10638,15249,0.589060146
G2600710,2010,2,3,Michigan,26,Iron County,71,11817,3208,8609,0.728526699
G2600730,2010,2,3,Michigan,26,Isabella County,73,70311,37554,32757,0.465887272
G2600750,2010,2,3,Michigan,26,Jackson County,75,160248,93227,67021,0.418232989
G2600770,2010,2,3,Michigan,26,Kalamazoo County,77,250331,206405,43926,0.175471676
G2600790,2010,2,3,Michigan,26,Kalkaska County,79,17153,2668,14485,0.844458695
G2600810,2010,2,3,Michigan,26,Kent County,81,602622,508159,94463,0.156753321
G2600830,2010,2,3,Michigan,26,Keweenaw County,83,2156,0,2156,1
G2600850,2010,2,3,Michigan,26,Lake County,85,11539,0,11539,1
G2600870,2010,2,3,Michigan,26,Lapeer County,87,88319,20006,68313,0.773480225
G2600890,2010,2,3,Michigan,26,Leelanau County,89,21708,1897,19811,0.912612862
G2600910,2010,2,3,Michigan,26,Lenawee County,91,99892,48126,51766,0.518219677
G2600930,2010,2,3,Michigan,26,Livingston County,93,180967,114181,66786,0.369050711
G2600950,2010,2,3,Michigan,26,Luce County,95,6631,3225,3406,0.513648017
G2600970,2010,2,3,Michigan,26,Mackinac County,97,11113,2531,8582,0.772248718
G2600990,2010,2,3,Michigan,26,Macomb County,99,840978,817386,23592,0.028053053
G2601010,2010,2,3,Michigan,26,Manistee County,101,24733,9606,15127,0.611612016
G2601030,2010,2,3,Michigan,26,Marquette County,103,67077,39247,27830,0.414896313
G2601050,2010,2,3,Michigan,26,Mason County,105,28705,10710,17995,0.626894269
G2601070,2010,2,3,Michigan,26,Mecosta County,107,42798,14241,28557,0.667250806
G2601090,2010,2,3,Michigan,26,Menominee County,109,24029,8570,15459,0.643347622
G2601110,2010,2,3,Michigan,26,Midland County,111,83629,47852,35777,0.427806144
G2601130,2010,2,3,Michigan,26,Missaukee County,113,14849,0,14849,1
G2601150,2010,2,3,Michigan,26,Monroe County,115,152021,94928,57093,0.375559956
G2601170,2010,2,3,Michigan,26,Montcalm County,117,63342,9743,53599,0.846184206
G2601190,2010,2,3,Michigan,26,Montmorency County,119,9765,0,9765,1
G2601210,2010,2,3,Michigan,26,Muskegon County,121,172188,132043,40145,0.233146328
G2601230,2010,2,3,Michigan,26,Newaygo County,123,48460,7831,40629,0.838402806
G2601250,2010,2,3,Michigan,26,Oakland County,125,1202362,1144809,57553,0.047866616
G2601270,2010,2,3,Michigan,26,Oceana County,127,26570,2686,23884,0.898908543
G2601290,2010,2,3,Michigan,26,Ogemaw County,129,21699,0,21699,1
G2601310,2010,2,3,Michigan,26,Ontonagon County,131,6780,0,6780,1
G2601330,2010,2,3,Michigan,26,Osceola County,133,23528,0,23528,1
G2601350,2010,2,3,Michigan,26,Oscoda County,135,8640,0,8640,1
G2601370,2010,2,3,Michigan,26,Otsego County,137,24164,8298,15866,0.65659659
G2601390,2010,2,3,Michigan,26,Ottawa County,139,263801,210208,53593,0.203156925
G2601410,2010,2,3,Michigan,26,Presque Isle County,141,13376,2560,10816,0.80861244
G2601430,2010,2,3,Michigan,26,Roscommon County,143,24449,8300,16149,0.660517813
G2601450,2010,2,3,Michigan,26,Saginaw County,145,200169,137880,62289,0.311182051
G2601470,2010,2,3,Michigan,26,St. Clair County,147,163040,100032,63008,0.386457311
G2601490,2010,2,3,Michigan,26,St. Joseph County,149,61295,27934,33361,0.544269516
G2601510,2010,2,3,Michigan,26,Sanilac County,151,43114,4226,38888,0.901980795
G2601530,2010,2,3,Michigan,26,Schoolcraft County,153,8485,3482,5003,0.589628757
G2601550,2010,2,3,Michigan,26,Shiawassee County,155,70648,31809,38839,0.549753709
G2601570,2010,2,3,Michigan,26,Tuscola County,157,55729,8827,46902,0.841608498
G2601590,2010,2,3,Michigan,26,Van Buren County,159,76258,22222,54036,0.708594508
G2601610,2010,2,3,Michigan,26,Washtenaw County,161,344791,288085,56706,0.16446485
G2601630,2010,2,3,Michigan,26,Wayne County,163,1820584,1807920,12664,0.00695601
G2601650,2010,2,3,Michigan,26,Wexford County,165,32735,11690,21045,0.642889873
G2700010,2010,2,4,Minnesota,27,Aitkin County,1,16202,0,16202,1
G2700030,2010,2,4,Minnesota,27,Anoka County,3,330844,286178,44666,0.135006226
G2700050,2010,2,4,Minnesota,27,Becker County,5,32504,7973,24531,0.754707113
G2700070,2010,2,4,Minnesota,27,Beltrami County,7,44442,14626,29816,0.670896899
G2700090,2010,2,4,Minnesota,27,Benton County,9,38451,23066,15385,0.400119633
G2700110,2010,2,4,Minnesota,27,Big Stone County,11,5269,0,5269,1
G2700130,2010,2,4,Minnesota,27,Blue Earth County,13,64013,46798,17215,0.268929749
G2700150,2010,2,4,Minnesota,27,Brown County,15,25893,16846,9047,0.349399452
G2700170,2010,2,4,Minnesota,27,Carlton County,17,35386,15865,19521,0.551658848
G2700190,2010,2,4,Minnesota,27,Carver County,19,91042,73901,17141,0.188275741
G2700210,2010,2,4,Minnesota,27,Cass County,21,28567,0,28567,1
G2700230,2010,2,4,Minnesota,27,Chippewa County,23,12441,6178,6263,0.503416124
G2700250,2010,2,4,Minnesota,27,Chisago County,25,53887,23932,29955,0.555885464
G2700270,2010,2,4,Minnesota,27,Clay County,27,58999,42527,16472,0.279191173
G2700290,2010,2,4,Minnesota,27,Clearwater County,29,8695,0,8695,1
G2700310,2010,2,4,Minnesota,27,Cook County,31,5176,0,5176,1
G2700330,2010,2,4,Minnesota,27,Cottonwood County,33,11687,4409,7278,0.622743219
G2700350,2010,2,4,Minnesota,27,Crow Wing County,35,62500,23290,39210,0.62736
G2700370,2010,2,4,Minnesota,27,Dakota County,37,398552,378900,19652,0.049308497
G2700390,2010,2,4,Minnesota,27,Dodge County,39,20087,9689,10398,0.51764823
G2700410,2010,2,4,Minnesota,27,Douglas County,41,36009,16983,19026,0.528367908
G2700430,2010,2,4,Minnesota,27,Faribault County,43,14553,3257,11296,0.776197348
G2700450,2010,2,4,Minnesota,27,Fillmore County,45,20866,1402,19464,0.932809355
G2700470,2010,2,4,Minnesota,27,Freeborn County,47,31255,17868,13387,0.42831547
G2700490,2010,2,4,Minnesota,27,Goodhue County,49,46183,24457,21726,0.470432843
G2700510,2010,2,4,Minnesota,27,Grant County,51,6018,0,6018,1
G2700530,2010,2,4,Minnesota,27,Hennepin County,53,1152425,1126784,25641,0.022249604
G2700550,2010,2,4,Minnesota,27,Houston County,55,19027,8107,10920,0.57392127
G2700570,2010,2,4,Minnesota,27,Hubbard County,57,20428,3398,17030,0.833659683
G2700590,2010,2,4,Minnesota,27,Isanti County,59,37816,14270,23546,0.622646499
G2700610,2010,2,4,Minnesota,27,Itasca County,61,45058,9285,35773,0.793932265
G2700630,2010,2,4,Minnesota,27,Jackson County,63,10266,3169,7097,0.691311124
G2700650,2010,2,4,Minnesota,27,Kanabec County,65,16239,3670,12569,0.774000862
G2700670,2010,2,4,Minnesota,27,Kandiyohi County,67,42239,23432,18807,0.445252018
G2700690,2010,2,4,Minnesota,27,Kittson County,69,4552,0,4552,1
G2700710,2010,2,4,Minnesota,27,Koochiching County,71,13311,7055,6256,0.469987229
G2700730,2010,2,4,Minnesota,27,Lac qui Parle County,73,7259,0,7259,1
G2700750,2010,2,4,Minnesota,27,Lake County,75,10866,3588,7278,0.669795693
G2700770,2010,2,4,Minnesota,27,Lake of the Woods County,77,4045,0,4045,1
G2700790,2010,2,4,Minnesota,27,Le Sueur County,79,27703,10483,17220,0.621593329
G2700810,2010,2,4,Minnesota,27,Lincoln County,81,5896,0,5896,1
G2700830,2010,2,4,Minnesota,27,Lyon County,83,25857,13464,12393,0.479289941
G2700850,2010,2,4,Minnesota,27,McLeod County,85,36651,19588,17063,0.465553464
G2700870,2010,2,4,Minnesota,27,Mahnomen County,87,5413,0,5413,1
G2700890,2010,2,4,Minnesota,27,Marshall County,89,9439,0,9439,1
G2700910,2010,2,4,Minnesota,27,Martin County,91,20840,9578,11262,0.540403071
G2700930,2010,2,4,Minnesota,27,Meeker County,93,23300,8034,15266,0.655193133
G2700950,2010,2,4,Minnesota,27,Mille Lacs County,95,26097,7614,18483,0.708242327
G2700970,2010,2,4,Minnesota,27,Morrison County,97,33198,9024,24174,0.728176396
G2700990,2010,2,4,Minnesota,27,Mower County,99,39163,25103,14060,0.359012333
G2701010,2010,2,4,Minnesota,27,Murray County,101,8725,0,8725,1
G2701030,2010,2,4,Minnesota,27,Nicollet County,103,32727,24358,8369,0.255721575
G2701050,2010,2,4,Minnesota,27,Nobles County,105,21378,12616,8762,0.409860604
G2701070,2010,2,4,Minnesota,27,Norman County,107,6852,0,6852,1
G2701090,2010,2,4,Minnesota,27,Olmsted County,109,144248,120313,23935,0.16592951
G2701110,2010,2,4,Minnesota,27,Otter Tail County,111,57303,15134,42169,0.735895154
G2701130,2010,2,4,Minnesota,27,Pennington County,113,13930,8883,5047,0.362311558
G2701150,2010,2,4,Minnesota,27,Pine County,115,29750,3183,26567,0.893008403
G2701170,2010,2,4,Minnesota,27,Pipestone County,117,9596,4098,5498,0.572947061
G2701190,2010,2,4,Minnesota,27,Polk County,119,31600,16282,15318,0.484746835
G2701210,2010,2,4,Minnesota,27,Pope County,121,10995,0,10995,1
G2701230,2010,2,4,Minnesota,27,Ramsey County,123,508640,507688,952,0.001871658
G2701250,2010,2,4,Minnesota,27,Red Lake County,125,4089,0,4089,1
G2701270,2010,2,4,Minnesota,27,Redwood County,127,16059,4958,11101,0.691263466
G2701290,2010,2,4,Minnesota,27,Renville County,129,15730,0,15730,1
G2701310,2010,2,4,Minnesota,27,Rice County,131,64142,47507,16635,0.25934645
G2701330,2010,2,4,Minnesota,27,Rock County,133,9687,4620,5067,0.523072159
G2701350,2010,2,4,Minnesota,27,Roseau County,135,15629,2763,12866,0.823213257
G2701370,2010,2,4,Minnesota,27,St. Louis County,137,200226,125913,74313,0.371145605
G2701390,2010,2,4,Minnesota,27,Scott County,139,129928,107529,22399,0.172395481
G2701410,2010,2,4,Minnesota,27,Sherburne County,141,88499,49389,39110,0.441925897
G2701430,2010,2,4,Minnesota,27,Sibley County,143,15226,0,15226,1
G2701450,2010,2,4,Minnesota,27,Stearns County,145,150642,95005,55637,0.36933259
G2701470,2010,2,4,Minnesota,27,Steele County,147,36576,25394,11182,0.305719598
G2701490,2010,2,4,Minnesota,27,Stevens County,149,9726,5123,4603,0.47326753
G2701510,2010,2,4,Minnesota,27,Swift County,151,9783,3191,6592,0.673821936
G2701530,2010,2,4,Minnesota,27,Todd County,153,24895,5380,19515,0.783892348
G2701550,2010,2,4,Minnesota,27,Traverse County,155,3558,0,3558,1
G2701570,2010,2,4,Minnesota,27,Wabasha County,157,21676,7686,13990,0.645414283
G2701590,2010,2,4,Minnesota,27,Wadena County,159,13843,4570,9273,0.669869248
G2701610,2010,2,4,Minnesota,27,Waseca County,161,19136,9537,9599,0.501619983
G2701630,2010,2,4,Minnesota,27,Washington County,163,238136,203682,34454,0.14468203
G2701650,2010,2,4,Minnesota,27,Watonwan County,165,11211,4585,6626,0.59102667
G2701670,2010,2,4,Minnesota,27,Wilkin County,167,6576,3279,3297,0.501368613
G2701690,2010,2,4,Minnesota,27,Winona County,169,51461,33689,17772,0.345348905
G2701710,2010,2,4,Minnesota,27,Wright County,171,124700,84163,40537,0.325076183
G2701730,2010,2,4,Minnesota,27,Yellow Medicine County,173,10438,2002,8436,0.808200805
G2800010,2010,3,6,Mississippi,28,Adams County,1,32297,20274,12023,0.372263678
G2800030,2010,3,6,Mississippi,28,Alcorn County,3,37057,12469,24588,0.663518364
G2800050,2010,3,6,Mississippi,28,Amite County,5,13131,0,13131,1
G2800070,2010,3,6,Mississippi,28,Attala County,7,19564,6983,12581,0.643068902
G2800090,2010,3,6,Mississippi,28,Benton County,9,8729,0,8729,1
G2800110,2010,3,6,Mississippi,28,Bolivar County,11,34145,15722,18423,0.539551911
G2800130,2010,3,6,Mississippi,28,Calhoun County,13,14962,0,14962,1
G2800150,2010,3,6,Mississippi,28,Carroll County,15,10597,0,10597,1
G2800170,2010,3,6,Mississippi,28,Chickasaw County,17,17392,2557,14835,0.852978381
G2800190,2010,3,6,Mississippi,28,Choctaw County,19,8547,0,8547,1
G2800210,2010,3,6,Mississippi,28,Claiborne County,21,9604,0,9604,1
G2800230,2010,3,6,Mississippi,28,Clarke County,23,16732,0,16732,1
G2800250,2010,3,6,Mississippi,28,Clay County,25,20634,9173,11461,0.555442474
G2800270,2010,3,6,Mississippi,28,Coahoma County,27,26151,17783,8368,0.319987763
G2800290,2010,3,6,Mississippi,28,Copiah County,29,29449,10137,19312,0.655777785
G2800310,2010,3,6,Mississippi,28,Covington County,31,19568,0,19568,1
G2800330,2010,3,6,Mississippi,28,DeSoto County,33,161252,128310,32942,0.204288939
G2800350,2010,3,6,Mississippi,28,Forrest County,35,74934,52727,22207,0.296354125
G2800370,2010,3,6,Mississippi,28,Franklin County,37,8118,0,8118,1
G2800390,2010,3,6,Mississippi,28,George County,39,22578,2636,19942,0.883249181
G2800410,2010,3,6,Mississippi,28,Greene County,41,14400,0,14400,1
G2800430,2010,3,6,Mississippi,28,Grenada County,43,21906,10481,11425,0.521546608
G2800450,2010,3,6,Mississippi,28,Hancock County,45,43929,25233,18696,0.425595848
G2800470,2010,3,6,Mississippi,28,Harrison County,47,187105,144361,42744,0.228449266
G2800490,2010,3,6,Mississippi,28,Hinds County,49,245285,207814,37471,0.152765151
G2800510,2010,3,6,Mississippi,28,Holmes County,51,19198,2525,16673,0.868475883
G2800530,2010,3,6,Mississippi,28,Humphreys County,53,9375,4702,4673,0.498453333
G2800550,2010,3,6,Mississippi,28,Issaquena County,55,1406,0,1406,1
G2800570,2010,3,6,Mississippi,28,Itawamba County,57,23401,3217,20184,0.862527242
G2800590,2010,3,6,Mississippi,28,Jackson County,59,139668,101594,38074,0.272603603
G2800610,2010,3,6,Mississippi,28,Jasper County,61,17062,0,17062,1
G2800630,2010,3,6,Mississippi,28,Jefferson County,63,7726,0,7726,1
G2800650,2010,3,6,Mississippi,28,Jefferson Davis County,65,12487,0,12487,1
G2800670,2010,3,6,Mississippi,28,Jones County,67,67761,26131,41630,0.614365195
G2800690,2010,3,6,Mississippi,28,Kemper County,69,10456,0,10456,1
G2800710,2010,3,6,Mississippi,28,Lafayette County,71,47351,25768,21583,0.455808747
G2800730,2010,3,6,Mississippi,28,Lamar County,73,55658,27631,28027,0.50355744
G2800750,2010,3,6,Mississippi,28,Lauderdale County,75,80261,41531,38730,0.482550678
G2800770,2010,3,6,Mississippi,28,Lawrence County,77,12929,0,12929,1
G2800790,2010,3,6,Mississippi,28,Leake County,79,23805,4478,19327,0.811888259
G2800810,2010,3,6,Mississippi,28,Lee County,81,82910,45298,37612,0.453648535
G2800830,2010,3,6,Mississippi,28,Leflore County,83,32317,26603,5714,0.176810966
G2800850,2010,3,6,Mississippi,28,Lincoln County,85,34869,10635,24234,0.695001291
G2800870,2010,3,6,Mississippi,28,Lowndes County,87,59779,34314,25465,0.425985714
G2800890,2010,3,6,Mississippi,28,Madison County,89,95203,68564,26639,0.279812611
G2800910,2010,3,6,Mississippi,28,Marion County,91,27088,7294,19794,0.730729474
G2800930,2010,3,6,Mississippi,28,Marshall County,93,37144,6160,30984,0.834158949
G2800950,2010,3,6,Mississippi,28,Monroe County,95,36989,11232,25757,0.696342156
G2800970,2010,3,6,Mississippi,28,Montgomery County,97,10925,4388,6537,0.598352403
G2800990,2010,3,6,Mississippi,28,Neshoba County,99,29676,7759,21917,0.73854293
G2801010,2010,3,6,Mississippi,28,Newton County,101,21720,2810,18910,0.870626151
G2801030,2010,3,6,Mississippi,28,Noxubee County,103,11545,2998,8547,0.740320485
G2801050,2010,3,6,Mississippi,28,Oktibbeha County,105,47671,30307,17364,0.364246607
G2801070,2010,3,6,Mississippi,28,Panola County,107,34707,7309,27398,0.789408477
G2801090,2010,3,6,Mississippi,28,Pearl River County,109,55834,16792,39042,0.699251352
G2801110,2010,3,6,Mississippi,28,Perry County,111,12250,0,12250,1
G2801130,2010,3,6,Mississippi,28,Pike County,113,40404,16388,24016,0.594396594
G2801150,2010,3,6,Mississippi,28,Pontotoc County,115,29957,4807,25150,0.839536669
G2801170,2010,3,6,Mississippi,28,Prentiss County,117,25276,6050,19226,0.760642507
G2801190,2010,3,6,Mississippi,28,Quitman County,119,8223,3536,4687,0.569986623
G2801210,2010,3,6,Mississippi,28,Rankin County,121,141617,93599,48018,0.339069462
G2801230,2010,3,6,Mississippi,28,Scott County,123,28264,7866,20398,0.721695443
G2801250,2010,3,6,Mississippi,28,Sharkey County,125,4916,0,4916,1
G2801270,2010,3,6,Mississippi,28,Simpson County,127,27503,4170,23333,0.848380177
G2801290,2010,3,6,Mississippi,28,Smith County,129,16491,0,16491,1
G2801310,2010,3,6,Mississippi,28,Stone County,131,17786,3768,14018,0.788147982
G2801330,2010,3,6,Mississippi,28,Sunflower County,133,29450,15973,13477,0.45762309
G2801350,2010,3,6,Mississippi,28,Tallahatchie County,135,15378,2930,12448,0.809468071
G2801370,2010,3,6,Mississippi,28,Tate County,137,28886,6531,22355,0.773904314
G2801390,2010,3,6,Mississippi,28,Tippah County,139,22232,3592,18640,0.83843109
G2801410,2010,3,6,Mississippi,28,Tishomingo County,141,19593,0,19593,1
G2801430,2010,3,6,Mississippi,28,Tunica County,143,10778,3662,7116,0.66023381
G2801450,2010,3,6,Mississippi,28,Union County,145,27134,6632,20502,0.755583401
